"order_id";"customer_name";"email";"city";"product_category";"order_date";"quantity";"unit_price";"discount_pct";"revenue";"customer_age";"customer_rating";"sales_rep";"payment_method";"rating_grade";"updated_quantity"
42996;"Alicia West";"higginsbenjamin@example.org";"Abuja";"Other";"2023-09-03";4;715.7;0;1584.13;54;3;"Mary";"Unspecified";"Average";2.21
43015;"Patrick Costa";"odiaz@example.net";"Abuja";"Fashion";"2025-11-30";0;481.17;15;359.29;23;2;"Aisha";"Mobile Money";"Fair";0.88
43076;"Christopher Mccann";"warderin@example.org";"Abuja";"Other";"2025-11-29";10;470.45;0;674.05;60;2;"No Rep";"Mobile Money";"Fair";1.43
43126;"Adam Mcguire";"";"Kano";"Other";"2024-05-04";0;798.45;20;1263.61;25;5;"No Rep";"Transfer";"Excellent";1.98
42997;"Michelle White";"garciaanthony@example.org";"Abuja";"Food";"2024-12-26";2;375.5;10;1042.69;69;4;"Aisha";"Cash";"Good";3.09
43016;"Daniel Finley";"daniel89@example.com";"Abuja";"Furniture";"2026-04-13";2;74.71;20;3902.67;22;0;"David";"Mobile Money";"No Rating";65.3
43077;"Shawna Diaz";"holiver@example.com";"Unknown location";"Electronics";"2023-10-04";3;652.88;0;720.8;57;5;"John";"Mobile Money";"Excellent";1.1
43127;"Vincent Morgan";"";"Abuja";"Other";"2025-03-09";4;923.36;0;2602.47;38;2;"Ahmed";"Mobile Money";"Fair";2.82
0;"Michelle Walker";"zcurtis@example.com";"Lagos";"Fashion";"2025-09-08";4;906.86;0;1143.78;21;4;"Chioma";"Transfer";"Good";1.26
43078;"Lisa Watkins";"butlercarl@example.net";"Lagos";"Food";"2025-10-22";1;393.81;20;4727.17;57;2;"Ahmed";"Mobile Money";"Fair";15.01
43128;"Kelly Walls";"james99@example.org";"Unknown location";"Office Supplies";"2023-10-08";2;594.61;0;1505.3;57;3;"Chioma";"Unspecified";"Average";2.53
43018;"Nicole Gomez";"monicagonzalez@example.net";"Lagos";"Food";"2023-09-10";2;688.6;15;545.14;25;1;"Aisha";"Unspecified";"Poor";0.93
43079;"Jason Ho";"byrdkenneth@example.net";"Enugu";"Fashion";"2026-04-16";1;431.86;0;3114.23;29;0;"Aisha";"Card";"No Rating";7.21
43129;"Ryan Freeman";"taylorevan@example.com";"Lagos";"Other";"2024-12-18";10;382.94;5;1885.35;23;0;"No Rep";"Card";"No Rating";5.18
43183;"Jamie White";"";"Abuja";"Other";"2026-04-24";1;109.72;10;2113.7;56;2;"David";"Cash";"Fair";21.41
43080;"Stacey Proctor";"lmiller@example.net";"Lagos";"Food";"2023-10-07";2;220.09;0;4993.09;0;1;"John";"Cash";"Poor";22.69
43130;"Joe Munoz";"knightdavid@example.org";"Kano";"Other";"2025-06-03";2;814.56;0;2615.69;25;0;"No Rep";"Card";"No Rating";3.21
43184;"Erica Jones";"amandablanchard@example.org";"Port Harcourt";"Electronics";"2026-01-05";0;677.99;0;2906.5;54;4;"Ahmed";"Mobile Money";"Good";4.29
43081;"Christopher Perez";"itaylor@example.com";"Abuja";"Office Supplies";"2024-11-18";3;707.13;0;4623.57;33;1;"Aisha";"Unspecified";"Poor";6.54
43082;"Laura Mitchell";"pharris@example.net";"Port Harcourt";"Office Supplies";"2024-03-29";10;777.35;0;3421.82;57;3;"David";"Mobile Money";"Average";4.4
43131;"Jimmy Manning";"rodney37@example.net";"Port Harcourt";"Fashion";"2025-02-16";1;287.0;0;721.42;22;2;"David";"Transfer";"Fair";2.51
43185;"Adam Martinez";"kathleenobrien@example.com";"Ibadan";"Office Supplies";"2023-10-25";2;930.36;0;2084.39;42;3;"No Rep";"Cash";"Average";2.24
43083;"Jeffrey Schmidt";"jessicamcdonald@example.org";"Ibadan";"Fashion";"2024-10-10";10;958.88;0;4629.87;42;1;"No Rep";"Mobile Money";"Poor";4.83
43132;"Chris Parks";"sullivanjeffrey@example.net";"Enugu";"Food";"2024-04-08";0;612.06;20;15.14;62;0;"Ahmed";"Mobile Money";"No Rating";0.03
43186;"Robert Bauer";"proberts@example.com";"Abuja";"Fashion";"2025-07-25";10;975.02;5;3728.3;52;2;"Aisha";"Cash";"Fair";4.03
43084;"Alexandra Cox";"ocarey@example.net";"Kano";"Fashion";"2024-04-12";3;145.7;10;1741.19;58;3;"No Rep";"Card";"Average";13.28
43085;"Tommy Nielsen";"xlucas@example.net";"Abuja";"Furniture";"2025-02-09";2;540.7;10;4309.4;22;0;"Chioma";"Mobile Money";"No Rating";8.86
43133;"Alexander Williams";"brandon44@example.org";"Lagos";"Furniture";"2025-02-09";1;794.2;0;1076.03;55;4;"Ahmed";"Card";"Good";1.36
43086;"Ronald Johnson";"robert50@example.com";"Port Harcourt";"Fashion";"2026-04-22";2;246.56;20;2893.05;54;4;"Ahmed";"Unspecified";"Good";14.67
43134;"Gregg Cooper";"qlee@example.net";"Abuja";"Electronics";"2026-06-01";10;245.74;10;2446.26;68;3;"Ahmed";"Cash";"Average";11.06
43187;"Ashley Baxter";"stephanie22@example.com";"Abuja";"Furniture";"2023-10-20";4;96.03;5;1234.64;47;3;"Aisha";"Cash";"Average";13.53
43087;"Jessica French";"jacobsjorge@example.com";"Port Harcourt";"Office Supplies";"2023-11-29";0;175.31;5;3110.48;44;5;"David";"Card";"Excellent";18.68
43135;"Rhonda Martinez";"cjenkins@example.net";"Ibadan";"Furniture";"2025-12-02";4;959.43;10;4214.17;32;5;"Ahmed";"Card";"Excellent";4.88
43188;"Tony Smith";"byrdnatalie@example.net";"Lagos";"Electronics";"2024-02-01";4;205.21;0;1487.32;60;3;"David";"Transfer";"Average";7.25
43088;"Mr. Cody Shaw DDS";"";"Ibadan";"Office Supplies";"2023-08-31";4;169.09;20;1876.69;19;4;"No Rep";"Unspecified";"Good";13.87
43136;"James Russell";"hurleydenise@example.com";"Lagos";"Office Supplies";"2026-03-14";10;477.89;5;4805.63;65;0;"Chioma";"Card";"No Rating";10.59
43189;"Sherri Silva";"justin86@example.net";"Port Harcourt";"Fashion";"2024-08-19";4;691.36;0;3573.99;27;4;"John";"Transfer";"Good";5.17
43089;"Tiffany Sutton";"frank67@example.com";"Ibadan";"Fashion";"2025-02-16";1;987.08;0;2306.01;22;4;"No Rep";"Unspecified";"Good";2.34
43138;"William Cabrera";"vwilkinson@example.net";"Lagos";"Food";"2025-05-20";4;124.23;15;2527.39;18;0;"Chioma";"Card";"No Rating";23.94
43090;"Michelle Nguyen";"coopermaria@example.org";"Kano";"Office Supplies";"2025-01-26";2;107.81;0;4377.33;49;4;"Chioma";"Cash";"Good";40.6
43190;"Brian Long";"drakekaitlyn@example.com";"Unknown location";"Other";"2024-09-19";5;708.48;0;1145.88;34;5;"Aisha";"Unspecified";"Excellent";1.62
43139;"Shane Kane";"";"Abuja";"Other";"2024-08-13";4;884.02;0;64.78;22;1;"No Rep";"Cash";"Poor";0.07
43091;"Sharon Johnson";"";"Abuja";"Furniture";"2025-07-03";3;256.45;5;3736.01;36;5;"No Rep";"Unspecified";"Excellent";15.34
43019;"Kevin Dickerson";"gbrown@example.org";"Abuja";"Other";"2025-05-18";3;91.8;5;2542.83;24;1;"No Rep";"Transfer";"Poor";29.16
43191;"Lisa Mendoza";"randall40@example.com";"Abuja";"Office Supplies";"2025-12-27";0;51.52;10;1873.18;39;3;"No Rep";"Transfer";"Average";40.4
43140;"Lisa Ortiz";"qcampbell@example.org";"Abuja";"Other";"2023-10-03";10;904.38;20;525.69;29;5;"David";"Card";"Excellent";0.73
43092;"Hunter Myers";"kimberly14@example.com";"Abuja";"Electronics";"2023-11-27";5;78.84;0;42.72;35;0;"No Rep";"Cash";"No Rating";0.54
43020;"Michael Porter";"denise90@example.net";"Enugu";"Electronics";"2024-01-27";10;846.38;0;4585.96;0;4;"No Rep";"Transfer";"Good";5.42
43192;"Caitlyn Hunt";"rchambers@example.org";"Abuja";"Fashion";"2025-12-06";4;430.95;10;3668.23;54;3;"No Rep";"Unspecified";"Average";9.46
43141;"Michael Hall";"kyleware@example.net";"Lagos";"Food";"2025-08-09";5;853.89;0;4529.91;28;1;"Ahmed";"Mobile Money";"Poor";5.31
43093;"Dawn Farrell";"bartonlaura@example.net";"Lagos";"Food";"2025-01-22";1;494.35;0;4444.48;57;3;"No Rep";"Cash";"Average";8.99
43193;"Michelle Davis";"shaun65@example.net";"Ibadan";"Other";"2026-05-13";4;171.73;0;4271.64;26;4;"John";"Unspecified";"Good";24.87
43021;"Cheryl Herrera";"torrestony@example.com";"Port Harcourt";"Office Supplies";"2023-10-18";4;885.34;15;2176.99;55;4;"No Rep";"Cash";"Good";2.89
43142;"Timothy Ware";"terry73@example.org";"Lagos";"Furniture";"2026-04-23";5;694.2;0;449.97;38;5;"No Rep";"Unspecified";"Excellent";0.65
43094;"Jennifer Serrano";"";"Abuja";"Food";"2026-04-30";2;921.65;0;2482.36;0;0;"John";"Cash";"No Rating";2.69
43194;"Penny Weiss";"amyfleming@example.org";"Abuja";"Furniture";"2025-05-09";5;614.86;5;1717.81;18;4;"John";"Transfer";"Good";2.94
43022;"Brittany Jacobs";"aaronmoore@example.net";"Kano";"Fashion";"2024-06-19";2;177.61;5;3692.23;0;1;"No Rep";"Transfer";"Poor";21.88
43143;"Christina Douglas";"";"Abuja";"Office Supplies";"2023-09-19";2;327.68;0;82.11;28;5;"Mary";"Cash";"Excellent";0.25
43095;"Jaime Bishop";"jeffery46@example.org";"Lagos";"Furniture";"2026-04-16";4;948.71;15;1947.94;47;5;"No Rep";"Card";"Excellent";2.42
0;"Amy Haynes";"taylormichael@example.net";"Unknown location";"Fashion";"2024-12-06";1;240.75;20;4824.91;36;4;"No Rep";"Card";"Good";25.05
43023;"Jill Obrien";"brandyruiz@example.com";"Enugu";"Office Supplies";"2024-12-05";3;129.35;15;1516.29;50;0;"No Rep";"Transfer";"No Rating";13.79
43096;"Jasmine Ramirez";"pamela59@example.org";"Lagos";"Office Supplies";"2024-04-17";0;837.51;0;3991.09;61;3;"No Rep";"Card";"Average";4.77
43196;"Matthew Choi";"";"Port Harcourt";"Furniture";"2024-08-08";0;358.67;5;4172.85;31;5;"Aisha";"Mobile Money";"Excellent";12.25
43024;"Antonio Bates";"allison16@example.com";"Kano";"Food";"2025-04-27";1;89.35;20;3197.15;60;4;"John";"Cash";"Good";44.73
43097;"Stephanie Garcia";"slee@example.org";"Enugu";"Office Supplies";"2023-12-24";3;531.82;0;2766.85;31;0;"Aisha";"Transfer";"No Rating";5.2
43025;"Justin Huang";"tsimon@example.net";"Lagos";"Furniture";"2026-02-24";4;908.0;10;4096.75;50;4;"Aisha";"Card";"Good";5.01
43197;"Daniel Zhang";"alvarezashley@example.com";"Kano";"Fashion";"2024-12-09";5;713.68;0;4563.67;47;3;"Ahmed";"Mobile Money";"Average";6.4
43098;"Jennifer Turner";"rodriguezmartin@example.org";"Unknown location";"Other";"2025-08-08";4;596.02;0;995.34;28;1;"John";"Unspecified";"Poor";1.67
43026;"Marcus Williams";"christinamiller@example.net";"Ibadan";"Electronics";"2023-08-17";0;737.26;0;3870.72;69;2;"No Rep";"Card";"Fair";5.25
43198;"Jennifer Alexander";"kmoore@example.org";"Lagos";"Office Supplies";"2024-11-22";3;256.33;20;3847.7;21;0;"No Rep";"Card";"No Rating";18.76
43099;"Andrew Sandoval";"jacksonregina@example.com";"Ibadan";"Fashion";"2024-09-27";1;425.55;0;739.57;23;1;"No Rep";"Mobile Money";"Poor";1.74
43027;"Steven Price";"christinatrevino@example.org";"Kano";"Fashion";"2025-05-01";3;624.75;20;1586.41;65;5;"Ahmed";"Unspecified";"Excellent";3.17
43199;"Lauren Alvarez";"warrenchristina@example.org";"Unknown location";"Other";"2023-09-06";0;113.56;5;1927.84;46;1;"Chioma";"Card";"Poor";17.87
43100;"Alyssa Curtis";"joseph70@example.com";"Ibadan";"Furniture";"2025-12-12";0;620.96;0;3737.18;34;1;"Mary";"Transfer";"Poor";6.02
43200;"Christine Wells";"peterdonovan@example.org";"Unknown location";"Office Supplies";"2024-12-04";2;180.41;0;2159.16;24;3;"No Rep";"Cash";"Average";11.97
43101;"Steven Morales";"nschultz@example.org";"Port Harcourt";"Fashion";"2023-08-30";2;558.13;5;4905.99;40;4;"Mary";"Unspecified";"Good";9.25
43201;"Charles Taylor";"lindsay75@example.com";"Ibadan";"Furniture";"2024-05-28";0;760.38;0;3089.81;57;2;"No Rep";"Card";"Fair";4.06
43102;"Shannon Hill";"jpatterson@example.net";"Ibadan";"Electronics";"2024-08-09";4;259.59;20;1699.08;0;1;"David";"Card";"Poor";8.18
43103;"Megan Frye";"leahwalker@example.net";"Abuja";"Furniture";"2026-05-02";5;368.74;20;3746.76;23;2;"No Rep";"Unspecified";"Fair";12.7
43202;"Benjamin Peck";"ambercooper@example.org";"Port Harcourt";"Furniture";"2024-07-09";4;699.82;15;4979.95;18;2;"Mary";"Mobile Money";"Fair";8.37
43104;"Kyle Nelson";"";"Port Harcourt";"Other";"2025-02-18";1;147.32;10;4288.81;60;5;"Mary";"Transfer";"Excellent";32.35
43203;"Dr. Rachel Warner";"sabrina22@example.net";"Abuja";"Food";"2024-03-05";2;458.66;0;260.2;60;4;"Chioma";"Unspecified";"Good";0.57
43105;"Donald Mitchell";"millermatthew@example.net";"Abuja";"Furniture";"2024-06-22";3;902.97;0;1808.26;54;3;"Aisha";"Card";"Average";2.0
43204;"Madison Ibarra";"hparker@example.com";"Abuja";"Office Supplies";"2024-07-26";2;813.91;0;2411.71;25;2;"David";"Cash";"Fair";2.96
43106;"Mr. Patrick Wilson MD";"kelseynelson@example.net";"Kano";"Office Supplies";"2024-02-17";1;563.66;0;3729.44;54;0;"Aisha";"Mobile Money";"No Rating";6.62
43205;"Heather Mccoy";"aguilarrobin@example.org";"Port Harcourt";"Other";"2026-01-05";0;9.64;0;1530.12;69;2;"Aisha";"Mobile Money";"Fair";158.73
43108;"Krystal Wright";"andrew17@example.net";"Unknown location";"Electronics";"2026-05-13";1;217.5;0;1647.44;36;1;"Aisha";"Cash";"Poor";7.57
43109;"Melissa Carpenter";"schneideraustin@example.org";"Lagos";"Other";"2024-04-22";5;971.91;0;4521.36;0;3;"John";"Unspecified";"Average";4.65
43206;"Julie Schneider DDS";"angel69@example.org";"Unknown location";"Office Supplies";"2025-02-26";0;82.54;0;2968.71;63;1;"Aisha";"Transfer";"Poor";35.97
43028;"Joe Mitchell";"joel96@example.org";"Ibadan";"Office Supplies";"2025-09-01";5;517.73;0;3813.6;42;3;"No Rep";"Card";"Average";7.37
43110;"Mark Burns";"aprilharrell@example.net";"Ibadan";"Office Supplies";"2025-11-16";2;12.88;20;141.72;52;5;"Aisha";"Mobile Money";"Excellent";13.75
43207;"Lisa Johnson";"markblankenship@example.org";"Port Harcourt";"Other";"2025-07-25";3;293.74;0;1414.27;55;2;"Aisha";"Card";"Fair";4.82
43029;"Jessica Parker";"timothybrown@example.com";"Abuja";"Other";"2026-04-25";4;78.21;20;4907.55;39;0;"No Rep";"Mobile Money";"No Rating";78.44
43111;"Claudia Rodriguez";"sandra92@example.com";"Unknown location";"Other";"2025-11-01";2;650.93;0;622.87;0;1;"Mary";"Mobile Money";"Poor";0.96
43208;"Patrick Hardin";"salasbenjamin@example.com";"Lagos";"Food";"2024-02-11";2;420.44;5;188.51;25;5;"Ahmed";"Unspecified";"Excellent";0.47
43030;"Sean Hughes";"alexander45@example.net";"Kano";"Food";"2025-02-24";2;561.08;15;1932.72;53;4;"Chioma";"Transfer";"Good";4.05
43112;"Jennifer Roy";"jenkinspeter@example.org";"Kano";"Food";"2024-02-16";3;349.32;0;1243.64;37;4;"Mary";"Unspecified";"Good";3.56
43209;"Jennifer Tyler";"";"Port Harcourt";"Electronics";"2023-07-23";0;836.53;5;1391.74;26;3;"No Rep";"Unspecified";"Average";1.75
43113;"Elizabeth Robinson";"moodymegan@example.net";"Lagos";"Furniture";"2025-03-26";3;609.74;0;1492.94;43;1;"Chioma";"Cash";"Poor";2.45
43031;"Kimberly Santos";"";"Abuja";"Electronics";"2023-08-19";1;596.85;5;2440.98;37;4;"Ahmed";"Cash";"Good";4.31
43210;"Jeremy Pugh";"lori77@example.com";"Port Harcourt";"Electronics";"2025-05-22";3;794.18;0;42.21;37;1;"Mary";"Cash";"Poor";0.05
43032;"Amy Warren";"todd75@example.net";"Lagos";"Electronics";"2025-02-16";0;15.03;0;229.39;23;5;"No Rep";"Card";"Excellent";15.26
43114;"Jessica Bender";"wallacesusan@example.org";"Unknown location";"Furniture";"2023-08-19";3;854.37;0;3246.66;0;5;"David";"Cash";"Excellent";3.8
43211;"Jonathan Mccall";"julie90@example.org";"Lagos";"Furniture";"2024-12-25";10;266.1;0;3853.02;54;0;"Ahmed";"Transfer";"No Rating";14.48
43115;"Emily Lara";"aprilsmith@example.net";"Unknown location";"Electronics";"2024-03-21";4;197.87;20;734.62;38;0;"Aisha";"Card";"No Rating";4.64
43033;"Mark Wolf";"hjohnson@example.net";"Lagos";"Office Supplies";"2023-08-23";1;666.98;20;2061.42;68;2;"Chioma";"Unspecified";"Fair";3.86
43212;"Juan Martinez";"huberkathleen@example.net";"Kano";"Other";"2024-09-28";0;811.45;10;4150.02;67;0;"Aisha";"Mobile Money";"No Rating";5.68
43116;"Rachel Smith";"jenningssally@example.net";"Abuja";"Office Supplies";"2025-07-19";0;113.18;0;2362.61;37;5;"Aisha";"Mobile Money";"Excellent";20.88
43034;"James Hinton";"piercerebekah@example.com";"Unknown location";"Electronics";"2023-08-18";5;720.68;5;3322.13;64;5;"No Rep";"Mobile Money";"Excellent";4.85
43213;"Kaitlin Duncan";"gbrandt@example.com";"Kano";"Fashion";"2024-03-09";4;878.72;20;1192.63;26;5;"No Rep";"Transfer";"Excellent";1.7
43117;"Monica Bennett";"justinrice@example.net";"Unknown location";"Other";"2023-09-24";2;321.3;20;4392.95;42;4;"Chioma";"Card";"Good";17.09
43214;"Cody Jones";"nicole54@example.org";"Unknown location";"Office Supplies";"2023-12-02";3;651.22;20;4391.55;35;5;"David";"Mobile Money";"Excellent";8.43
43035;"Michelle Jackson";"kaylashepherd@example.org";"Abuja";"Office Supplies";"2023-12-06";3;236.21;0;2737.93;21;0;"No Rep";"Transfer";"No Rating";11.59
43215;"Michael Kerr";"jeffrey03@example.net";"Abuja";"Furniture";"2025-01-26";5;446.77;0;2668.12;51;0;"Mary";"Transfer";"No Rating";5.97
43036;"Jessica Perez";"zjackson@example.net";"Port Harcourt";"Fashion";"2024-11-08";3;224.7;5;4745.62;48;2;"No Rep";"Unspecified";"Fair";22.23
43216;"Sara Wilson";"donnajohnson@example.com";"Enugu";"Electronics";"2026-02-25";4;82.39;0;1698.27;57;1;"David";"Card";"Poor";20.61
43037;"Christine Clark";"dwalker@example.net";"Lagos";"Office Supplies";"2025-12-07";2;577.36;0;3367.34;24;5;"David";"Transfer";"Excellent";5.83
43038;"Kenneth Tucker";"bfry@example.net";"Abuja";"Other";"2023-12-05";5;261.14;15;2789.21;63;1;"Chioma";"Unspecified";"Poor";12.57
43217;"John Reynolds";"nicholaswhite@example.org";"Unknown location";"Office Supplies";"2025-01-21";0;145.15;0;3578.66;18;3;"No Rep";"Mobile Money";"Average";24.66
43039;"Jeremy Medina";"ndiaz@example.net";"Lagos";"Food";"2024-02-08";3;921.58;5;3178.68;53;1;"No Rep";"Mobile Money";"Poor";3.63
43118;"Anthony Mcpherson";"campbellsteven@example.org";"Abuja";"Electronics";"2023-07-22";10;448.12;0;1869.55;53;3;"Aisha";"Cash";"Average";4.17
43218;"Jennifer Wong";"wolferic@example.com";"Abuja";"Food";"2025-12-31";2;731.86;10;2278.61;64;1;"Chioma";"Cash";"Poor";3.46
43040;"Paige Martin";"douglas19@example.net";"Enugu";"Fashion";"2025-03-12";4;517.92;10;287.78;23;1;"Mary";"Cash";"Poor";0.62
43120;"Christopher Ayala DDS";"gjefferson@example.net";"Lagos";"Office Supplies";"2025-04-07";3;508.68;20;4851.43;29;2;"Mary";"Transfer";"Fair";11.92
43041;"Kathleen Herman";"annenorman@example.com";"Kano";"Other";"2026-04-29";5;672.98;20;1004.65;19;0;"John";"Transfer";"No Rating";1.87
43121;"Lauren Thornton";"theresa73@example.net";"Abuja";"Electronics";"2024-05-20";4;142.68;0;4969.86;29;2;"Mary";"Transfer";"Fair";34.83
43042;"Natalie Vaughn";"linda02@example.net";"Port Harcourt";"Other";"2026-02-02";1;913.48;10;173.19;18;5;"Chioma";"Unspecified";"Excellent";0.21
43219;"Randall Williams";"weeksgary@example.net";"Lagos";"Electronics";"2025-12-05";2;196.79;0;4482.38;0;2;"Ahmed";"Card";"Fair";22.78
43043;"Theresa Cannon";"kimberlybradford@example.org";"Lagos";"Fashion";"2025-08-21";10;780.24;15;4449.75;37;2;"Ahmed";"Unspecified";"Fair";6.71
43220;"Amy Hall";"kennethscott@example.com";"Unknown location";"Office Supplies";"2024-12-15";10;543.43;0;923.74;25;4;"David";"Unspecified";"Good";1.7
43044;"Randy Sharp";"rodriguezbethany@example.com";"Lagos";"Office Supplies";"2024-05-07";10;624.57;0;3370.71;32;0;"No Rep";"Card";"No Rating";5.4
43245;"Ashley Bennett";"sara40@example.org";"Port Harcourt";"Other";"2023-11-11";2;226.94;0;3070.49;43;2;"No Rep";"Unspecified";"Fair";13.53
43221;"Robert Bruce";"brightdaniel@example.net";"Enugu";"Electronics";"2024-01-13";5;329.6;20;1876.67;28;3;"No Rep";"Mobile Money";"Average";7.12
43046;"Kelly Phelps";"";"Lagos";"Food";"2024-01-03";5;426.58;20;4811.89;29;0;"Aisha";"Cash";"No Rating";14.1
43246;"Steven Collins";"johnsonjesus@example.org";"Abuja";"Food";"2025-03-07";0;537.17;10;2455.23;44;5;"No Rep";"Unspecified";"Excellent";5.08
43222;"Brenda Robinson";"jeffreybarrett@example.org";"Port Harcourt";"Furniture";"2024-03-06";3;985.35;0;2975.29;63;3;"David";"Unspecified";"Average";3.02
43047;"Lisa Mcguire";"brandon07@example.net";"Enugu";"Furniture";"2024-12-04";3;971.15;10;1516.1;68;3;"No Rep";"Cash";"Average";1.74
43247;"Gary Cook";"ugallagher@example.com";"Abuja";"Fashion";"2024-03-02";4;841.61;0;4643.59;0;0;"John";"Card";"No Rating";5.52
43223;"Renee Schaefer";"daniel87@example.com";"Lagos";"Fashion";"2023-08-21";5;418.73;5;1241.83;28;5;"No Rep";"Mobile Money";"Excellent";3.12
43048;"Justin White";"megan83@example.org";"Lagos";"Electronics";"2023-07-04";5;506.35;0;2042.49;19;3;"David";"Unspecified";"Average";4.03
43248;"Tracy Nguyen";"james82@example.com";"Ibadan";"Furniture";"2025-04-16";10;409.96;0;1640.91;54;1;"No Rep";"Mobile Money";"Poor";4.0
43049;"John Gentry";"stephanienguyen@example.com";"Port Harcourt";"Furniture";"2024-08-19";5;291.98;0;3786.38;69;3;"David";"Unspecified";"Average";12.97
43224;"Michael Rodriguez";"chadglover@example.com";"Abuja";"Other";"2024-01-13";5;782.28;10;1157.64;34;2;"Chioma";"Unspecified";"Fair";1.64
43249;"John Wong";"qbarnes@example.org";"Lagos";"Food";"2023-12-30";1;59.1;20;3060.17;0;4;"David";"Cash";"Good";64.72
43050;"John Rice";"vjackson@example.com";"Unknown location";"Office Supplies";"2026-04-17";1;926.97;0;1432.77;50;1;"Aisha";"Card";"Poor";1.55
43225;"Darryl Short";"richardcollins@example.net";"Unknown location";"Electronics";"2025-02-24";0;543.53;0;1294.08;49;0;"No Rep";"Card";"No Rating";2.38
43250;"Kimberly Martin";"jmckay@example.com";"Abuja";"Electronics";"2025-01-22";4;726.89;10;3917.41;27;5;"No Rep";"Mobile Money";"Excellent";5.99
43051;"Stacy Francis";"georgeporter@example.org";"Port Harcourt";"Fashion";"2025-12-03";5;409.18;0;2181.38;39;1;"Mary";"Card";"Poor";5.33
43226;"Christine Johnson";"robertking@example.com";"Kano";"Other";"2023-10-18";5;496.47;20;3482.94;60;0;"Aisha";"Transfer";"No Rating";8.77
43251;"Terri Roberts";"samuel44@example.com";"Abuja";"Fashion";"2023-11-14";1;132.61;15;1588.87;25;2;"Mary";"Mobile Money";"Fair";14.1
43052;"Jesse Brown";"anthonydavis@example.com";"Abuja";"Food";"2024-09-05";0;503.64;0;1003.54;26;2;"David";"Card";"Fair";1.99
43227;"Matthew Allen";"ryan04@example.net";"Lagos";"Electronics";"2023-07-29";3;25.39;20;1822.16;20;4;"No Rep";"Card";"Good";89.71
43252;"Richard Bird";"smithwilliam@example.org";"Lagos";"Office Supplies";"2024-02-18";10;962.86;0;3997.78;18;3;"No Rep";"Transfer";"Average";4.15
43053;"Tyler Nguyen";"ashleyrocha@example.net";"Abuja";"Office Supplies";"2025-09-06";5;25.06;0;1250.54;47;5;"Ahmed";"Transfer";"Excellent";49.9
43228;"Angela Harmon";"lreed@example.com";"Abuja";"Food";"2023-11-24";4;580.51;0;3958.36;43;3;"No Rep";"Unspecified";"Average";6.82
43054;"John Mendoza";"ronaldkrause@example.net";"Lagos";"Furniture";"2025-06-17";10;609.23;0;4194.11;35;1;"Aisha";"Transfer";"Poor";6.88
43253;"Ryan Garcia";"mark40@example.org";"Kano";"Food";"2025-09-20";1;41.5;15;2323.69;0;2;"David";"Mobile Money";"Fair";65.87
43229;"Laura Watson";"bpeterson@example.com";"Unknown location";"Office Supplies";"2023-10-22";5;893.16;15;650.11;30;2;"Ahmed";"Card";"Fair";0.86
43254;"Kelly Long";"fspencer@example.net";"Enugu";"Electronics";"2023-08-05";2;838.61;0;4199.7;42;5;"Aisha";"Cash";"Excellent";5.01
43230;"Michael Glover";"vlopez@example.com";"Port Harcourt";"Fashion";"2024-02-21";10;211.8;0;908.95;23;5;"John";"Unspecified";"Excellent";4.29
43255;"Megan Leonard";"laurie40@example.org";"Lagos";"Fashion";"2026-05-25";5;980.22;0;4329.89;27;1;"Ahmed";"Card";"Poor";4.42
43055;"John King";"schroedertiffany@example.org";"Enugu";"Office Supplies";"2024-11-17";0;250.5;0;407.79;50;2;"Chioma";"Transfer";"Fair";1.63
43231;"Jimmy Russell";"melissaclements@example.org";"Lagos";"Food";"2023-09-09";1;95.84;0;537.97;43;1;"John";"Cash";"Poor";5.61
43256;"William Salinas";"kromero@example.com";"Enugu";"Other";"2024-11-29";1;782.45;0;3305.34;45;0;"Chioma";"Mobile Money";"No Rating";4.22
43056;"Anthony Fernandez";"charleslewis@example.com";"Abuja";"Office Supplies";"2023-11-21";2;806.64;0;1394.33;54;5;"Ahmed";"Mobile Money";"Excellent";1.73
43232;"Sharon Davis";"wesleyhernandez@example.org";"Enugu";"Electronics";"2026-03-09";1;700.62;0;4773.78;46;1;"No Rep";"Card";"Poor";6.81
43257;"Mary Jones";"gregorywalker@example.com";"Abuja";"Office Supplies";"2023-07-23";10;60.89;5;4820.6;21;3;"Aisha";"Unspecified";"Average";83.34
43057;"Jennifer Massey";"thahn@example.com";"Lagos";"Fashion";"2025-07-12";4;913.61;0;2516.03;34;3;"David";"Unspecified";"Average";2.75
43233;"Amanda Campbell";"william60@example.com";"Ibadan";"Office Supplies";"2024-06-07";2;603.3;0;117.27;36;2;"No Rep";"Transfer";"Fair";0.19
43258;"Lisa Butler";"shawntorres@example.net";"Kano";"Fashion";"2024-02-15";4;757.13;15;281.15;53;0;"Mary";"Transfer";"No Rating";0.44
43058;"Cynthia Stuart";"aavila@example.com";"Abuja";"Furniture";"2025-10-13";0;294.57;10;112.75;56;4;"Aisha";"Transfer";"Good";0.43
43234;"Lauren Hernandez";"";"Abuja";"Fashion";"2025-06-04";4;701.92;0;1420.08;22;3;"Ahmed";"Card";"Average";2.02
43259;"Maria Robbins";"troycruz@example.com";"Lagos";"Furniture";"2024-06-14";1;828.31;0;185.67;68;3;"David";"Transfer";"Average";0.22
